,idaviso,idcaracteristica,count
31683,47342014,1000114,5
31684,47342014,1000116,5
31685,47342014,1000110,5
31686,47342014,1000078,5
31688,47342014,2000148,5
31691,47983176,1000116,6
31692,47983176,1000078,6
31694,47983176,1000100,6
31696,47983176,1000085,6
31697,47983176,1000090,6
31698,47983176,2000148,6
31699,48712454,1000116,2
31702,48712454,1000117,2
31703,48460238,1000102,3
31704,48460238,1000027,3
31705,48460238,1000111,3
31707,46478007,1000116,2
31708,46478007,1000111,2
31710,48619350,1000102,4
31711,48497524,1000102,7
31712,48619350,1000114,4
31713,48497524,1000114,7
31714,48619350,1000111,4
31715,48497524,1000027,7
31716,48619350,1000117,4
31717,48358133,1000106,1
31718,48497524,1000111,7
31719,48497524,1000100,7
31720,48497524,1000101,7
31721,48497524,2000148,7
31722,48561287,1000102,2
31723,48561287,2000148,2
31730,48358152,1000100,2
31731,48358152,1000106,2
31732,45608303,1000102,9
31733,45608303,1000110,9
31734,45608303,1000111,9
31735,45608303,1000078,9
31736,45608303,1000079,9
31737,45608303,1000090,9
31738,45608303,1000117,9
31739,45608303,1000106,9
31740,45608303,1000118,9
31742,47737251,1000105,3
31743,48713917,1000102,6
31745,48713917,1000110,6
31746,47737251,1000111,3
31747,48713917,1000078,6
31749,48713917,2000141,6
31751,48713917,1000106,6
31753,48713917,1000109,6
31754,47737251,1000118,3
31756,48358156,1000102,1
31766,47779426,1000114,5
31768,48116662,1000002,1
31770,47779426,1000116,5
31771,46887258,1000116,2
31772,48573830,2000142,1
31774,46887258,1000078,2
31778,47779426,1000079,5
31783,47779426,2000148,5
31784,47779426,1000106,5
31785,47336845,1000114,5
31786,47336845,1000116,5
31787,47336845,1000110,5
31788,47336845,1000078,5
31790,47336845,2000148,5
31798,48040742,1000110,5
31800,48040742,1000111,5
31802,48040742,1000068,5
31804,48040742,2000141,5
31806,48040742,1000118,5
31807,46855590,1000079,1
31812,46811397,1000079,2
31815,46811397,1000118,2
31817,48358180,1000100,3
31818,48358180,1000106,3
31819,48358180,1000118,3
31821,48713919,1000111,1
31825,47983178,1000102,9
31827,47983178,1000116,9
31828,47809663,1000111,1
31830,47983178,1000110,9
31832,46380669,1000111,1
31833,47983178,1000111,9
31835,47983178,1000100,9
31836,47983178,1000085,9
31838,47983178,2000148,9
31839,47983178,1000106,9
31840,47984841,1000038,3
31841,47983178,1000118,9
31842,47984841,1000105,3
31847,47984841,1000106,3
31850,46811422,1000100,1
31856,48358270,1000102,5
31857,48358270,1000110,5
31858,48358270,1000111,5
31859,48358270,1000117,5
31860,48358270,1000118,5
31862,46910800,1000111,2
31867,47884331,1000111,1
31869,46910800,2000148,2
31873,46905311,1000111,1
31878,48714006,1000102,10
31880,48714006,1000105,10
31882,48714006,1000110,10
31883,48714006,1000078,10
31884,48714006,1000079,10
31886,48714006,1000090,10
31887,48714006,1000117,10
31888,48714006,1000106,10
31889,48714006,1000118,10
31890,48714006,1000109,10
31894,47108057,1000116,2
31895,48713929,1000079,3
31896,47108057,1000111,2
31897,48713929,1000101,3
31901,48713929,1000092,3
31902,47074361,1000102,1
31907,46905313,1000111,2
31911,46905313,2000148,2
31915,47779368,1000109,1
31919,48237821,1000110,2
31920,48237821,1000111,2
31930,46905317,1000111,3
31933,46905317,2000148,3
31934,48146473,1000116,4
31935,46905317,1000106,3
31937,48146473,1000100,4
31939,48146473,1000101,4
31940,48146473,1000068,4
31942,46905249,1000004,2
31943,46905249,1000116,2
31948,48703457,1000111,3
31950,48703457,1000100,3
31951,48703457,1000085,3
31955,48179427,1000111,1
31968,46802129,1000027,2
31969,46802129,1000116,2
31974,48683902,1000102,6
31975,48683902,1000111,6
31976,48683902,1000078,6
31977,48104436,1000116,2
31978,48683902,1000001,6
31979,48104436,1000079,2
31980,48683902,1000079,6
31981,48683902,1000109,6
31987,48093168,1000027,1
31994,47924157,1000102,6
31995,47924157,1000114,6
31996,47924157,1000116,6
32000,47924157,1000079,6
32003,47924157,2000148,6
32005,47924157,1000106,6
32011,48714016,1000102,4
32012,48714016,1000110,4
32013,48714016,1000111,4
32014,48714016,1000078,4
32016,48077405,1000116,2
32017,48077405,1000079,2
32020,48246173,1000102,4
32021,48246173,1000027,4
32023,48246173,1000111,4
32028,48246173,1000109,4
32029,48714022,1000102,5
32030,48714022,1000038,5
32031,48714022,1000111,5
32032,48714022,1000100,5
32033,48714022,1000101,5
32035,48437795,1000038,4
32037,48437795,1000111,4
32038,48437795,1000078,4
32039,48437795,1000100,4
32044,48515950,1000079,2
32045,48515950,1000092,2
32051,48086019,1000027,2
32052,46954224,1000027,8
32053,46954224,1000110,8
32054,48086019,1000111,2
32056,46954224,1000078,8
32060,46954224,1000101,8
32061,46954224,2000148,8
32062,46954224,1000106,8
32063,46954224,1000118,8
32065,46954224,1000085,8
32067,48067643,1000116,2
32068,48067643,1000079,2
32070,47169415,1000102,4
32074,47169415,1000114,4
32076,47169415,1000111,4
32077,48113310,1000101,1
32078,47169415,1000078,4
32083,48712907,1000116,3
32084,48712907,1000110,3
32086,48712907,1000111,3
32087,48412527,1000116,5
32089,48412527,1000111,5
32091,48412527,1000100,5
32093,48412527,1000118,5
32094,48412527,1000092,5
32095,48488847,1000114,1
32102,48447426,1000092,1
32104,43565395,1000114,2
32105,43565395,1000038,2
32111,48714057,1000116,2
32114,48714057,1000117,2
32117,48713446,1000102,9
32118,47896194,1000102,8
32119,48713446,1000114,9
32120,47896194,1000114,8
32121,48713446,1000038,9
32122,47896194,1000111,8
32123,48713446,1000110,9
32124,47896194,1000078,8
32126,47896194,1000079,8
32128,47896194,1000085,8
32130,47896194,1000106,8
32131,48713446,1000101,9
32132,47896194,1000118,8
32133,48713446,1000068,9
32134,48713446,1000117,9
32135,48713446,2000148,9
32136,48713446,1000106,9
32142,48714062,2000142,1
32145,47851915,1000102,3
32147,43873318,1000102,4
32148,47851915,1000117,3
32152,47851915,1000118,3
32153,43873318,1000111,4
32156,43873318,1000001,4
32157,48600064,1000078,2
32160,43873318,1000117,4
32162,48600064,1000092,2
32163,48119465,1000101,1
32166,48497513,1000102,7
32167,48497513,1000114,7
32168,48497513,1000027,7
32169,48497513,1000111,7
32170,48497513,1000100,7
32171,48497513,1000101,7
32172,48497513,2000148,7
32174,48619104,1000116,1
32179,47924913,1000102,6
32180,47924913,1000114,6
32181,47924913,1000116,6
32182,47924913,1000111,6
32183,47924913,1000085,6
32184,47924913,1000109,6
32185,48283962,1000102,4
32186,48283962,1000110,4
32190,48283962,1000109,4
32191,46781228,1000102,5
32192,46781228,1000111,5
32193,46781228,1000078,5
32195,46781228,1000068,5
32196,46781228,1000106,5
32197,47537433,2000148,1
32201,48652159,1000110,2
32202,48652159,1000111,2
32205,48119381,1000111,3
32209,48119381,1000101,3
32211,48119381,1000118,3
32217,48713590,1000116,1
32218,46997081,1000116,1
32235,47284027,1000090,2
32238,47284027,2000148,2
32243,48543292,1000116,2
32244,48543292,2000148,2
32247,48684558,1000027,2
32248,48684558,1000110,2
32251,47824449,1000116,4
32253,47824449,1000111,4
32257,47824449,1000101,4
32259,47824449,1000118,4
32261,47524555,1000038,3
32262,47524555,1000100,3
32263,47524555,2000141,3
32265,47779349,1000111,2
32266,47779349,1000100,2
32269,47287927,2000148,1
32270,48714030,1000116,2
32272,48714030,1000078,2
32274,47266900,1000102,2
32276,47266900,1000110,2
32283,48497511,1000027,5
32284,48497511,1000111,5
32285,48497511,1000100,5
32286,48497511,1000101,5
32287,48497511,2000148,5
32289,48714107,1000038,4
32292,48714107,1000111,4
32296,48119408,1000111,3
32297,48714107,1000106,4
32299,48714107,1000118,4
32303,48119408,1000101,3
32304,48714115,1000102,5
32306,48714115,1000111,5
32307,48119408,1000118,3
32308,47778915,1000102,9
32309,48714115,1000079,5
32312,47778915,1000027,9
32313,48714115,1000068,5
32315,47778915,1000116,9
32316,48714115,1000117,5
32317,48713598,1000111,1
32318,47778915,1000111,9
32320,47778915,1000078,9
32322,47778915,1000100,9
32324,47778915,1000117,9
32326,47778915,1000106,9
32327,47778915,1000118,9
32328,47770196,1000102,2
32333,47770196,1000117,2
32334,47206005,1000102,6
32335,47206005,1000116,6
32336,47206005,1000111,6
32337,47206005,1000100,6
32338,47206005,2000148,6
32339,47206005,1000092,6
32340,48151589,1000004,4
32341,48151589,1000116,4
32342,48151589,1000101,4
32343,48151589,2000148,4
32345,47792479,1000027,2
32346,47792479,1000111,2
32348,46838433,1000038,2
32349,46838433,1000116,2
32355,48017222,1000085,1
32356,48119344,1000111,3
32360,48119344,1000101,3
32362,48119344,1000118,3
32369,46190766,1000111,1
32374,48561097,1000102,2
32375,48415553,1000117,1
32377,48561097,1000111,2
32382,46811750,1000111,1
32387,47352402,1000116,3
32394,47352402,1000101,3
32397,47352402,2000148,3
32400,44923749,1000111,1
32407,48482741,1000085,1
32411,48714033,1000027,2
32416,48714033,1000117,2
32417,48396610,1000116,6
32418,48396610,1000111,6
32419,48396610,1000078,6
32421,48396610,1000101,6
32423,48396610,2000148,6
32426,48396610,1000092,6
32428,48433932,1000110,3
32432,48433932,1000106,3
32433,48433932,1000118,3
32434,48530324,1000102,4
32436,48530324,1000110,4
32437,48530324,1000111,4
32439,48530324,1000118,4
32441,48502757,1000116,5
32442,48502757,1000110,5
32446,48183790,1000102,7
32447,48502757,1000101,5
32448,48183790,1000105,7
32450,48183790,1000111,7
32451,48502757,1000085,5
32452,48183790,1000100,7
32454,48183790,1000117,7
32456,48627617,1000102,5
32457,48183790,1000106,7
32458,48502757,1000109,5
32459,48627617,1000116,5
32460,48183790,1000118,7
32461,48627617,1000110,5
32462,48627617,1000111,5
32465,48627617,1000118,5
32466,47924196,1000102,6
32467,47924196,1000114,6
32468,47924196,1000116,6
32472,47924196,1000079,6
32477,46811910,1000111,2
32478,47924196,2000148,6
32481,47924196,1000106,6
32483,46811910,2000148,2
32489,48396742,1000092,1
32491,47972698,1000116,3
32492,47972698,1000111,3
32493,47972698,1000117,3
32495,48685217,1000102,9
32496,48685217,1000038,9
32497,48685217,1000116,9
32498,48685217,1000110,9
32499,48685217,1000111,9
32501,48685217,1000100,9
32502,48685217,1000101,9
32504,48685217,1000117,9
32505,48685217,1000118,9
32513,48133824,1000102,4
32515,48133824,1000027,4
32517,48133824,1000111,4
32518,48133824,1000100,4
32519,48404985,1000092,1
32520,46811342,1000004,3
32521,46811342,1000027,3
32523,46811342,1000116,3
32526,48705710,1000111,1
32530,48497530,1000114,5
32531,48713489,1000027,2
32532,48497530,1000027,5
32533,48713489,1000100,2
32534,48497530,1000111,5
32536,48497530,1000101,5
32538,48497530,2000148,5
32540,48643293,1000116,1
32544,48714159,1000102,3
32546,48714159,1000111,3
32548,48714159,1000106,3
32549,47778913,1000102,8
32550,47778913,1000004,8
32551,47778913,1000116,8
32552,47778913,1000078,8
32553,47778913,1000100,8
32554,47778913,1000079,8
32555,47778913,1000090,8
32556,47778913,2000148,8
32557,48714063,1000102,3
32559,48714063,1000111,3
32560,48714063,1000078,3
32564,48497531,1000114,5
32565,47441674,1000114,1
32567,48497531,1000027,5
32569,48497531,1000111,5
32573,48497531,1000101,5
32575,48497531,2000148,5
32577,46811275,1000102,1
32580,48497102,1000114,5
32581,48497102,1000027,5
32582,48497102,1000111,5
32584,48497102,1000101,5
32586,48497102,2000148,5
32587,48714178,1000102,3
32589,48714178,1000114,3
32591,48714084,1000102,2
32592,48714178,1000111,3
32593,48714084,1000111,2
32595,46811311,1000038,2
32596,46811311,1000116,2
32598,45815867,1000102,4
32599,45815867,1000110,4
32600,45815867,1000111,4
32604,45815867,1000085,4
32606,48114818,1000101,1
32611,48196521,1000027,1
32613,47759439,1000102,3
32615,47759439,1000116,3
32618,47759439,1000100,3
32619,48114802,1000101,1
32623,46898320,1000102,3
32624,46898320,1000027,3
32625,46898320,1000111,3
32627,48714156,1000116,2
32628,48713631,1000102,6
32630,48713631,1000110,6
32632,48713631,1000111,6
32634,48713631,1000078,6
32635,48714156,2000148,2
32637,48713631,1000068,6
32638,48713631,1000106,6
32639,48714060,2000148,2
32640,48714060,1000109,2
32641,48714236,1000102,4
32642,48714236,1000111,4
32644,48714089,1000078,2
32647,48714089,1000068,2
32648,46811263,1000027,2
32649,48714236,1000090,4
32650,46811263,1000001,2
32652,48714236,1000106,4
32655,48057985,1000102,1
32656,47807978,1000111,3
32658,47807978,1000079,3
32659,47807978,2000148,3
32662,47798747,1000027,2
32664,47798747,1000111,2
32667,46905360,1000027,2
32668,46905360,1000001,2
32669,48460336,1000102,5
32670,48460336,1000027,5
32671,48460336,1000116,5
32672,48460336,1000111,5
32673,48460336,1000100,5
32675,48491984,1000111,1
32677,48714168,1000102,3
32678,48714168,1000105,3
32679,48714168,1000111,3
32683,47884615,1000111,1
32687,47880655,1000116,3
32688,47880655,1000111,3
32692,48497104,1000114,5
32693,47880655,1000117,3
32694,48497104,1000027,5
32696,48497104,1000111,5
32698,48497104,1000101,5
32699,48497104,2000148,5
32701,48627252,1000027,3
32702,48627252,1000117,3
32703,48627252,1000118,3
32704,48696318,1000102,4
32705,48696318,1000114,4
32707,48696318,1000116,4
32708,47708584,1000114,3
32709,48696318,1000078,4
32710,47708584,1000116,3
32712,47708584,1000111,3
32722,45948357,1000116,3
32723,47135604,1000111,3
32724,45948357,1000078,3
32725,47135604,1000100,3
32726,45948357,1000085,3
32728,47135604,1000106,3
32730,46811547,1000102,4
32731,47884670,1000027,3
32732,46811547,1000038,4
32733,47884670,1000110,3
32734,46811547,1000116,4
32735,44040718,1000102,5
32736,47884670,1000111,3
32737,46811547,1000110,4
32738,44040718,1000111,5
32741,44040718,1000106,5
32743,44040718,1000118,5
32746,44040718,1000109,5
32750,48691545,1000111,2
32753,48691545,1000106,2
32755,46811567,1000027,2
32756,46811567,1000001,2
32757,46011771,1000102,7
32758,46011771,1000078,7
32759,46011771,1000100,7
32760,46011771,1000079,7
32761,46011771,1000090,7
32762,46011771,2000148,7
32763,46011771,1000092,7
32765,48493856,1000110,1
32770,48714237,1000100,5
32771,48714237,1000068,5
32772,48714237,1000090,5
32773,48714237,1000106,5
32774,48714237,1000118,5
32780,48713696,1000102,3
32783,48713696,1000111,3
32784,48706373,1000109,1
32785,46797134,1000110,2
32786,48713696,1000100,3
32787,46797134,1000111,2
32792,46811406,1000102,5
32796,46811406,1000027,5
32799,46811406,1000116,5
32801,46811406,1000101,5
32802,46811406,2000148,5
32804,44397366,1000110,1
32808,46905327,1000111,3
32809,46798506,1000116,2
32811,46798506,1000110,2
32814,46905327,2000148,3
32816,46905327,1000106,3
32819,46905223,1000116,1
32824,48331894,1000102,5
32825,48331894,1000099,5
32826,48331894,1000111,5
32827,48331894,1000101,5
32828,48331894,1000085,5
32836,46905235,1000116,1
32849,48714313,1000102,2
32850,48714313,1000078,2
32854,48478474,1000027,3
32856,48478474,1000111,3
32857,48478474,2000148,3
32860,46905260,1000116,1
32864,44902088,1000102,3
32866,44902088,1000099,3
32868,44902088,1000085,3
32875,45595129,1000102,5
32876,45595129,1000116,5
32877,45595129,1000078,5
32879,45595129,1000068,5
32880,45595129,1000106,5
32881,44484154,1000102,3
32882,44484154,1000114,3
32883,44484154,1000111,3
32884,48358145,1000102,2
32885,47930695,1000027,1
32886,48358145,1000100,2
32891,43502155,2000142,1
32898,47547512,1000111,1
32900,48358172,1000100,3
32901,48358172,1000106,3
32902,48358172,1000118,3
32903,48475264,1000102,2
32904,48475264,1000111,2
32910,48713902,2000142,2
32911,48713902,2000148,2
32913,43104334,1000027,2
32915,48713608,1000102,2
32917,48713608,1000027,2
32918,43104334,2000148,2
32921,48505497,1000100,3
32922,48505497,2000148,3
32923,48505497,1000106,3
32924,47762536,1000114,5
32925,47762536,1000116,5
32926,47762536,1000110,5
32927,47762536,1000078,5
32929,47762536,2000148,5
32930,47338280,1000102,4
32931,47338280,1000110,4
32932,47338280,1000111,4
32935,47338280,1000085,4
32936,47796518,1000027,7
32937,47796518,1000116,7
32944,47796518,2000142,7
32946,47796518,2000148,7
32947,47796518,1000106,7
32948,47796518,1000090,7
32949,47796518,1000092,7
32951,47285713,1000110,2
32952,47285713,1000111,2
32955,48713625,1000110,6
32957,48713625,1000111,6
32961,48713625,1000079,6
32963,48713625,1000090,6
32964,48713625,2000148,6
32965,48713625,1000092,6
32967,48197136,1000110,1
32970,46811860,1000116,1
32977,48713627,1000027,2
32979,48713627,1000101,2
32987,47985389,1000027,2
32988,47985389,1000001,2
32990,46910796,1000111,2
32994,46910796,2000148,2
32997,46713438,1000111,1
33000,48714303,1000116,3
33001,46887672,1000110,2
33003,48714303,1000111,3
33004,46887672,1000111,2
33005,48714303,1000078,3
33009,48573663,1000116,4
33011,48573663,1000111,4
33013,48573663,1000117,4
33015,48573663,1000118,4
33016,47336806,1000114,5
33017,47336806,1000116,5
33018,47336806,1000110,5
33019,47336806,1000078,5
33021,47336806,2000148,5
33022,46811718,1000116,1
33032,48713629,1000085,1
33033,46891795,1000102,3
33034,45162305,1000116,1
33037,46891795,1000085,3
33039,46891795,1000106,3
33044,48473301,1000116,3
33045,48473301,1000111,3
33047,48473301,1000085,3
33050,48124507,1000027,7
33051,48124507,1000116,7
33052,48124507,1000110,7
33053,48124507,1000078,7
33057,48124507,1000090,7
33058,48124507,2000148,7
33059,48124507,1000092,7
33060,47205902,1000102,7
33061,47659944,1000102,4
33062,47205902,1000116,7
33063,47659944,1000114,4
33064,47205902,1000111,7
33065,47659944,1000027,4
33066,47205902,1000100,7
33067,47659944,1000116,4
33068,47205902,2000148,7
33069,47205902,1000106,7
33070,47205902,1000092,7
33072,46838584,1000027,2
33073,46838584,1000116,2
33079,46769105,1000027,2
33081,46769105,1000116,2
33082,48212132,1000027,2
33084,48212132,1000116,2
33098,48628737,1000027,1
33105,46811207,1000100,1
33114,48670847,2000141,1
33116,48696338,1000114,1
33128,48264052,1000102,4
33129,48264052,1000027,4
33130,48264052,1000100,4
33132,48264052,1000106,4
33134,48075158,1000079,1
33135,48705501,1000102,1
33146,46812382,1000102,1
33149,46811248,1000102,5
33151,46811248,1000027,5
33153,46811248,1000116,5
33154,46811248,1000079,5
33155,46811248,2000148,5
33156,48104706,1000116,2
33157,48104706,1000079,2
33162,48714325,1000111,1
33163,48261549,1000102,5
33164,48261549,1000116,5
33165,48261549,1000110,5
33166,48107830,1000116,2
33167,48261549,1000117,5
33168,48107830,1000079,2
33169,48261549,1000106,5
33172,46811579,1000102,6
33173,46811579,1000114,6
33174,46811579,1000027,6
33175,46811579,1000100,6
33176,46811579,2000148,6
33177,48331626,1000102,4
33178,46811579,1000109,6
33179,48331626,1000038,4
33180,48331626,1000110,4
33183,48331626,2000148,4
33184,48110894,1000116,2
