,idaviso,idcaracteristica
48628,27228669,1000021
48629,27228669,1000027
48630,27228669,1000029
48631,27228669,1000033
48632,27228669,1000038
48633,27228669,1000046
48634,27228669,1000100
48635,27228669,1000102
48636,27228669,1000103
48637,27228669,1000104
48638,27228669,1000105
48639,27228669,1000108
48640,27228669,1000110
48641,27228669,1000111
48642,27228669,1000112
48643,27228669,1000121
48644,27228669,1000122
48645,27228669,1000125
48646,27228669,1000126
48647,27228669,1000127
48648,27228669,1000128
48649,27228669,1000129
48650,27228669,1000131
48722,27308065,1000005
48723,27308065,1000017
48724,27308065,1000019
48725,27308065,1000020
48726,27308065,1000021
48727,27308065,1000027
48728,27308065,1000029
48729,27308065,1000033
48730,27308065,1000038
48731,27308065,1000100
48732,27308065,1000112
48733,27308065,1000121
48734,27308065,1000122
48735,27308065,1000127
48736,27308065,1000128
49145,27404450,1000010
49146,27404450,1000019
49147,27404450,1000027
49148,27404450,1000102
49149,27404450,1000112
49150,27404450,1000121
49151,27404450,1000125
49152,27404450,1000127
49153,27404450,1000128
49163,27440495,1000005
49164,27440495,1000009
49165,27440495,1000010
49166,27440495,1000015
49167,27440495,1000017
49168,27440495,1000018
49169,27440495,1000019
49170,27440495,1000020
49171,27440495,1000021
49172,27440495,1000027
49173,27440495,1000029
49174,27440495,1000033
49175,27440495,1000038
49176,27440495,1000046
49177,27440495,1000078
49178,27440495,1000100
49179,27440495,1000101
49180,27440495,1000102
49181,27440495,1000103
49182,27440495,1000104
49183,27440495,1000105
49184,27440495,1000106
49185,27440495,1000107
49186,27440495,1000108
49187,27440495,1000110
49188,27440495,1000111
49189,27440495,1000112
49190,27440495,1000117
49191,27440495,1000118
49192,27440495,1000121
49193,27440495,1000122
49194,27440495,1000125
49195,27440495,1000126
49196,27440495,1000127
49197,27440495,1000128
49198,27440495,1000129
49199,27440495,1000131
49922,27487140,1000003
49923,27487140,1000004
49924,27487140,1000009
49925,27487140,1000010
49926,27487140,1000015
49927,27487140,1000017
49928,27487140,1000019
49929,27487140,1000020
49930,27487140,1000021
49931,27487140,1000027
49932,27487140,1000029
49933,27487140,1000033
49934,27487140,1000038
49935,27487140,1000121
49936,27487140,1000122
49937,27487140,1000126
49938,27487140,1000127
49939,27487140,1000128
49940,27487140,1000129
49941,27487140,1000131
50339,46736425,1000016
50340,46736425,1000018
50341,46736425,1000025
50342,46736425,1000026
50343,46736425,1000027
50344,46736425,1000038
50345,46736425,1000078
50346,46736425,1000079
50347,46736425,1000085
50348,46736425,1000100
50349,46736425,1000102
50350,46736425,1000103
50351,46736425,1000104
50352,46736425,1000105
50353,46736425,1000106
50354,46736425,1000108
50355,46736425,1000109
50356,46736425,1000110
50357,46736425,1000111
50358,46736425,1000112
50359,46736425,1000117
50360,46736425,1000118
53150,48505521,1000016
53151,48505521,1000100
53152,48505521,1000102
53525,44769392,1000001
53526,44769392,1000002
53527,44769392,1000005
53528,44769392,1000009
53529,44769392,1000010
53530,44769392,1000015
53531,44769392,1000017
53532,44769392,1000019
53533,44769392,1000020
53534,44769392,1000021
53535,44769392,1000022
53536,44769392,1000027
53537,44769392,1000029
53538,44769392,1000033
53539,44769392,1000038
53540,44769392,1000046
53541,44769392,1000078
53542,44769392,1000079
53543,44769392,1000087
53544,44769392,1000092
53545,44769392,1000097
53546,44769392,1000100
53547,44769392,1000102
53548,44769392,1000103
53549,44769392,1000110
53550,44769392,1000111
53551,44769392,1000112
53552,44769392,1000117
53553,44769392,1000121
53554,44769392,1000122
53555,44769392,1000125
53556,44769392,1000126
53557,44769392,1000127
53558,44769392,1000128
53559,44769392,1000129
53560,44769392,1000131
53561,44769392,2000142
53562,44769392,2000143
53563,44769392,2000148
53564,44769392,2000160
54761,48454090,1000009
54762,48454090,1000015
54763,48454090,1000027
54764,48454090,1000038
54765,48454090,1000045
54766,48454090,1000046
54767,48454090,1000100
54768,48454090,1000102
54769,48454090,1000103
54770,48454090,1000104
54771,48454090,1000110
54772,48454090,1000111
54773,48454090,1000112
54774,48454090,1000116
54775,48454090,1000117
54776,48454090,1000118
54777,48454090,2000148
54897,27849684,1000005
54898,27849684,1000010
54899,27849684,1000017
54900,27849684,1000019
54901,27849684,1000020
54902,27849684,1000021
54903,27849684,1000022
54904,27849684,1000027
54905,27849684,1000033
54906,27849684,1000046
54907,27849684,1000068
54908,27849684,1000074
54909,27849684,1000078
54910,27849684,1000079
54911,27849684,1000085
54912,27849684,1000087
54913,27849684,1000088
54914,27849684,1000090
54915,27849684,1000092
54916,27849684,1000097
54917,27849684,1000100
54918,27849684,1000102
54919,27849684,1000112
54920,27849684,1000121
54921,27849684,1000122
54922,27849684,1000127
54923,27849684,1000128
57523,46696377,1000002
57524,46696377,1000010
57525,46696377,1000016
57526,46696377,1000018
57527,46696377,1000027
57528,46696377,1000032
57529,46696377,1000102
57530,46696377,1000103
57531,46696377,1000104
57532,46696377,1000109
57533,46696377,1000111
57534,46696377,1000112
57535,46696377,1000122
57536,46696377,1000125
57537,46696377,1000127
57538,46696377,1000128
57539,46696377,2000137
57690,48589391,1000016
57691,48589391,1000046
57692,48589391,1000068
57693,48589391,1000071
57694,48589391,1000079
57695,48589391,1000087
57696,48589391,1000088
57697,48589391,1000090
57698,48589391,1000097
57699,48589391,1000111
57763,44399614,1000004
57764,44399614,1000016
57765,44399614,1000019
57766,44399614,1000029
57767,44399614,1000078
57768,44399614,1000100
57769,44399614,1000102
57770,44399614,1000110
57771,44399614,1000111
57772,44399614,1000116
58219,46976874,1000019
58220,46976874,1000102
58587,48589598,1000016
58588,48589598,1000025
58589,48589598,1000026
58590,48589598,1000102
58591,48589598,1000114
59178,48605598,1000016
59179,48605598,1000018
59180,48605598,1000027
59181,48605598,1000038
59182,48605598,1000078
59183,48605598,1000092
59184,48605598,1000100
59185,48605598,1000102
59186,48605598,1000112
59220,46861611,1000001
59221,46861611,1000005
59222,46861611,1000010
59223,46861611,1000015
59224,46861611,1000100
59225,46861611,1000102
59226,46861611,1000103
59227,46861611,1000104
59228,46861611,1000105
59229,46861611,1000108
59230,46861611,1000110
59231,46861611,1000111
59232,46861611,1000112
59233,46861611,1000121
59234,46861611,1000122
59235,46861611,1000125
59236,46861611,1000126
59237,46861611,1000127
59238,46861611,1000129
59239,46861611,1000131
59982,48584867,1000002
59983,48584867,1000016
59984,48584867,1000018
59985,48584867,1000025
59986,48584867,1000026
59987,48584867,1000027
59988,48584867,1000029
59989,48584867,1000038
59990,48584867,1000078
59991,48584867,1000079
59992,48584867,1000085
59993,48584867,1000090
59994,48584867,1000102
59995,48584867,1000103
59996,48584867,1000106
59997,48584867,1000109
59998,48584867,1000110
59999,48584867,1000111
60000,48584867,1000117
60001,48584867,1000118
60578,48569647,1000016
60579,48569647,1000019
60580,48569647,1000100
60581,48569647,1000102
60750,28304018,1000003
60751,28304018,1000004
60752,28304018,1000005
60753,28304018,1000009
60754,28304018,1000015
60755,28304018,1000017
60756,28304018,1000019
60757,28304018,1000020
60758,28304018,1000021
60759,28304018,1000022
60760,28304018,1000027
60761,28304018,1000029
60762,28304018,1000033
60763,28304018,1000038
60764,28304018,1000046
60765,28304018,1000074
60766,28304018,1000078
60767,28304018,1000092
60768,28304018,1000100
60769,28304018,1000116
60770,28304018,1000121
60771,28304018,1000122
60772,28304018,1000126
60773,28304018,1000127
60774,28304018,1000128
60775,28304018,1000129
60776,28304018,1000131
62125,48584879,1000019
62126,48584879,1000027
62127,48584879,1000038
62128,48584879,1000102
62129,48584879,1000104
62130,48584879,1000110
62131,48584879,2000137
62132,48584879,2000148
62800,48605467,1000016
62801,48605467,1000018
62802,48605467,1000027
62803,48605467,1000039
62804,48605467,1000071
62805,48605467,1000078
62806,48605467,1000079
62807,48605467,1000087
62808,48605467,1000095
62809,48605467,1000097
62810,48605467,1000102
62811,48605467,1000103
62812,48605467,1000106
62813,48605467,1000109
62814,48605467,1000110
62815,48605467,1000111
62816,48605467,1000112
62817,48605467,1000114
62818,48605467,1000116
62819,48605467,1000117
62820,48605467,1000118
62821,48605467,2000137
63239,46341733,1000010
63240,46341733,1000016
63241,46341733,1000018
63242,46341733,1000021
63243,46341733,1000022
63244,46341733,1000027
63245,46341733,1000036
63246,46341733,1000039
63247,46341733,1000046
63248,46341733,1000078
63249,46341733,1000085
63250,46341733,1000100
63251,46341733,1000102
63252,46341733,1000103
63253,46341733,1000106
63254,46341733,1000107
63255,46341733,1000109
63256,46341733,1000110
63257,46341733,1000111
63258,46341733,1000112
63259,46341733,1000114
63260,46341733,1000121
63261,46341733,1000122
63262,46341733,1000125
63263,46341733,1000126
63264,46341733,1000127
63265,46341733,1000128
63266,46341733,1000129
63267,46341733,1000131
63268,46341733,2000141
63269,46341733,2000147
63412,47401367,1000001
63413,47401367,1000002
63414,47401367,1000004
63415,47401367,1000016
63416,47401367,1000018
63417,47401367,1000019
63418,47401367,1000027
63419,47401367,1000029
63420,47401367,1000038
63421,47401367,1000046
63422,47401367,1000074
63423,47401367,1000078
63424,47401367,1000079
63425,47401367,1000090
63426,47401367,1000100
63427,47401367,1000102
63428,47401367,1000103
63429,47401367,1000106
63430,47401367,1000111
63431,47401367,1000112
63432,47401367,1000116
63753,28798947,1000005
63754,28798947,1000009
63755,28798947,1000015
63756,28798947,1000017
63757,28798947,1000018
63758,28798947,1000019
63759,28798947,1000020
63760,28798947,1000021
63761,28798947,1000022
63762,28798947,1000027
63763,28798947,1000029
63764,28798947,1000033
63765,28798947,1000038
63766,28798947,1000046
63767,28798947,1000100
63768,28798947,1000102
63769,28798947,1000121
63770,28798947,1000122
63771,28798947,1000127
63772,28798947,1000128
64147,48490986,1000001
64148,48490986,1000002
64149,48490986,1000016
64150,48490986,1000019
64151,48490986,1000027
64152,48490986,1000029
64153,48490986,1000046
64154,48490986,1000100
64155,48490986,1000102
64156,48490986,1000103
64157,48490986,1000108
64158,48490986,1000110
64159,48490986,1000111
64160,48490986,1000112
64471,48148482,1000009
64472,48148482,1000019
64473,48148482,1000027
64474,48148482,1000029
64475,48148482,1000100
64476,48148482,1000102
64631,48578107,1000002
64632,48578107,1000004
64633,48578107,1000016
64634,48578107,1000019
64635,48578107,1000027
64636,48578107,1000038
64637,48578107,1000100
64638,48578107,1000102
64639,48578107,1000112
66293,43571885,1000010
66294,43571885,1000032
66295,43571885,1000079
66296,43571885,1000092
66297,43571885,1000121
66298,43571885,1000122
66299,43571885,1000127
66300,43571885,1000128
66358,45918211,1000016
66359,45918211,1000019
66360,45918211,1000027
66361,45918211,1000029
66362,45918211,1000085
66363,45918211,1000092
66364,45918211,1000102
66365,45918211,1000112
66366,45918211,1000114
66761,47616840,1000016
66762,47616840,1000025
66763,47616840,1000026
66764,47616840,1000038
66765,47616840,1000046
66766,47616840,1000078
66767,47616840,1000085
66768,47616840,1000102
66769,47616840,1000103
66770,47616840,1000109
66771,47616840,1000110
66772,47616840,1000111
66773,47616840,1000114
67127,48585006,1000016
67128,48585006,1000018
67129,48585006,1000019
67130,48585006,1000027
67131,48585006,1000040
67132,48585006,1000046
67133,48585006,1000074
67134,48585006,1000078
67135,48585006,1000079
67136,48585006,1000102
67137,48585006,1000106
67138,48585006,1000110
67139,48585006,1000112
67140,48585006,1000116
67141,48585006,2000141
67536,48605687,1000016
67537,48605687,1000018
67538,48605687,1000019
67539,48605687,1000029
67540,48605687,1000078
67541,48605687,1000100
67542,48605687,1000102
67543,48605687,1000110
67544,48605687,1000112
69315,47278574,1000002
69316,47278574,1000004
69317,47278574,1000016
69318,47278574,1000027
69319,47278574,1000038
69320,47278574,1000046
69321,47278574,1000100
69322,47278574,1000102
69323,47278574,1000103
69324,47278574,1000104
69325,47278574,1000108
69326,47278574,1000110
69327,47278574,1000111
69328,47278574,1000112
70456,45805383,1000002
70457,45805383,1000016
70458,45805383,1000025
70459,45805383,1000026
70460,45805383,1000027
70461,45805383,1000038
70462,45805383,1000046
70463,45805383,1000078
70464,45805383,1000090
70465,45805383,1000102
70466,45805383,1000103
70467,45805383,1000104
70468,45805383,1000109
70469,45805383,1000110
70470,45805383,1000111
70471,45805383,1000112
70472,45805383,1000114
70473,45805383,1000117
70528,44402778,1000004
70529,44402778,1000016
70530,44402778,1000019
70531,44402778,1000029
70532,44402778,1000078
70533,44402778,1000100
70534,44402778,1000102
70535,44402778,1000110
70536,44402778,1000111
70537,44402778,1000116
71035,48605324,1000027
71036,48605324,1000029
71037,48605324,2000148
71038,46603504,1000002
71039,46603504,1000016
71040,46603504,1000027
71041,46603504,1000038
71042,46603504,1000046
71043,46603504,1000071
71044,46603504,1000074
71045,46603504,1000097
71046,46603504,1000100
71047,46603504,1000102
71048,46603504,1000103
71049,46603504,1000104
71050,46603504,1000110
71051,46603504,1000111
71052,46603504,1000112
71053,46603504,1000114
71529,48638823,1000002
71530,48638823,1000009
71531,48638823,1000015
71532,48638823,1000016
71533,48638823,1000027
71534,48638823,1000029
71535,48638823,1000101
71536,48638823,1000102
71565,48605702,1000027
71566,48605702,1000040
71567,48605702,1000078
71568,48605702,1000079
71569,48605702,1000102
71570,48605702,1000103
71571,48605702,1000109
71572,48605702,1000112
71573,48605702,1000117
71574,48605702,2000137
71606,48523226,1000027
71607,48523226,1000038
71608,48523226,1000068
71609,48523226,1000074
71610,48523226,1000100
71611,48523226,1000102
71612,48523226,1000111
71613,48523226,2000148
71985,46199597,1000016
71986,46199597,1000018
71987,46199597,1000025
71988,46199597,1000026
71989,46199597,1000101
71990,46199597,1000102
71991,46199597,1000109
71992,46199597,1000110
71993,46199597,1000111
71994,46199597,1000112
71995,46199597,1000114
72587,48372472,1000103
72588,48372472,1000106
72589,48372472,1000110
72590,48372472,1000111
72591,48372472,1000118
72765,48713267,1000009
72766,48713267,1000015
72767,48713267,1000027
72768,48713267,1000046
72769,48713267,1000100
72770,48713267,1000102
72771,48713267,1000112
72772,48713267,2000148
73756,48713107,1000016
73757,48713107,1000019
73758,48713107,1000025
73759,48713107,1000026
73760,48713107,1000027
73761,48713107,1000078
73762,48713107,1000102
73763,48713107,1000103
73764,48713107,1000110
73765,48713107,1000114
73766,48713107,1000116
75583,47086474,1000016
75584,47086474,1000019
75585,47086474,1000027
75586,47086474,1000068
75587,47086474,1000071
75588,47086474,1000078
75589,47086474,1000079
75590,47086474,1000090
75591,47086474,1000092
75592,47086474,1000097
75593,47086474,1000100
75594,47086474,1000102
75595,47086474,1000103
75596,47086474,1000104
75597,47086474,1000105
75598,47086474,1000106
75599,47086474,1000111
75600,47086474,1000112
75601,47086474,1000114
75602,47086474,1000116
75603,47086474,1000117
75604,47086474,1000118
76131,48618823,1000078
76132,48618823,1000102
76133,48618823,1000103
76134,48618823,1000104
76135,48618823,1000107
76136,48618823,1000109
76137,48618823,1000110
76138,48618823,1000111
76139,48618823,1000112
76140,48618823,1000114
78059,48701237,1000016
78060,48701237,1000018
78061,48701237,1000019
78062,48701237,1000027
78063,48701237,1000029
78064,48701237,1000040
78065,48701237,1000078
78066,48701237,1000085
78067,48701237,1000090
78068,48701237,1000092
78069,48701237,1000095
78070,48701237,1000100
78071,48701237,1000102
78072,48701237,1000106
78073,48701237,1000111
78074,48701237,1000112
78075,48701237,1000114
78076,48701237,1000117
78077,48701237,2000141
78078,48701237,2000148
80958,48705555,1000001
80959,48705555,1000016
80960,48705555,1000018
80961,48705555,1000025
80962,48705555,1000026
80963,48705555,1000038
